id,product_name,category,base_price
8818,Webcam,Electronics,334.91
8819,Cable,Computing,140.42
8820,Speaker,Accessories,26.7
8821,Headphones,Computing,302.01
8822,Microphone,Electronics,317.68
8823,Cable,Computing,111.46
8824,Adapter,Computing,172.32
8825,Speaker,Computing,477.45
8826,Monitor,Electronics,125.77
8827,Microphone,Computing,246.84
8828,Headphones,Electronics,450.69
8829,Mouse,Accessories,88.75
8830,Headphones,Electronics,241.58
8831,Microphone,Accessories,387.06
8832,Webcam,Electronics,358.87
8833,Microphone,Computing,123.24
8834,Webcam,Computing,32.32
8835,Webcam,Accessories,325.75
8836,Headphones,Accessories,430.13
8837,Monitor,Computing,473.84
8838,Monitor,Electronics,136.65
8839,Laptop,Accessories,179.78
8840,Mouse,Computing,296.55
8841,Monitor,Electronics,75.54
8842,Headphones,Accessories,400.47
8843,Adapter,Electronics,402.07
8844,Webcam,Accessories,40.46
8845,Adapter,Electronics,317.5
8846,Laptop,Electronics,292.15
8847,Speaker,Computing,123.89
8848,Mouse,Computing,141.97
8849,Webcam,Accessories,233.02
8850,Laptop,Electronics,171.3
8851,Headphones,Accessories,462.91
8852,Keyboard,Computing,40.18
8853,Cable,Accessories,382.55
8854,Laptop,Electronics,497.02
8855,Webcam,Electronics,334.27
8856,Monitor,Electronics,220.09
8857,Microphone,Accessories,257.48
8858,Speaker,Computing,418.65
8859,Speaker,Accessories,320.43
8860,Headphones,Electronics,311.25
8861,Microphone,Accessories,148.39
8862,Microphone,Computing,205.48
8863,Mouse,Accessories,244.31
8864,Keyboard,Computing,218.48
8865,Headphones,Electronics,241.2
8866,Mouse,Electronics,413.31
8867,Microphone,Electronics,75.58
8868,Monitor,Accessories,316.62
8869,Microphone,Accessories,235.81
8870,Keyboard,Computing,70.11
8871,Adapter,Computing,171.55
8872,Mouse,Electronics,195.67
8873,Microphone,Electronics,177.22
8874,Adapter,Computing,145.44
8875,Cable,Computing,455.7
8876,Microphone,Computing,442.29
8877,Keyboard,Accessories,359.3
8878,Headphones,Computing,30.32
8879,Webcam,Computing,65.77
8880,Microphone,Computing,473.27
8881,Keyboard,Accessories,267.18
8882,Adapter,Accessories,364.93
8883,Keyboard,Computing,26.96
8884,Laptop,Accessories,240.44
8885,Speaker,Computing,433.93
8886,Laptop,Accessories,99.0
8887,Webcam,Accessories,412.22
8888,Laptop,Computing,276.98
8889,Laptop,Electronics,268.89
8890,Monitor,Computing,483.41
8891,Monitor,Computing,169.94
8892,Monitor,Computing,143.08
8893,Microphone,Accessories,217.59
8894,Adapter,Computing,65.22
8895,Headphones,Electronics,198.0
8896,Microphone,Accessories,194.64
8897,Microphone,Accessories,249.66
8898,Adapter,Accessories,385.33
8899,Webcam,Electronics,461.32
8900,Adapter,Computing,116.28
8901,Laptop,Accessories,397.89
8902,Microphone,Electronics,408.76
8903,Microphone,Electronics,162.71
8904,Speaker,Electronics,116.07
8905,Mouse,Accessories,436.3
8906,Mouse,Computing,67.74
8907,Microphone,Accessories,155.84
8908,Adapter,Computing,291.67
8909,Mouse,Accessories,11.6
8910,Headphones,Computing,415.12
8911,Webcam,Computing,155.3
8912,Headphones,Electronics,187.58
8913,Microphone,Computing,144.86
8914,Adapter,Computing,17.22
8915,Laptop,Computing,220.34
8916,Webcam,Computing,33.47
8917,Adapter,Electronics,274.51
8918,Keyboard,Electronics,316.49
8919,Webcam,Electronics,374.4
8920,Monitor,Electronics,371.31
8921,Headphones,Electronics,455.8
8922,Monitor,Electronics,389.54
8923,Headphones,Accessories,202.77
8924,Microphone,Accessories,320.37
8925,Laptop,Electronics,395.69
8926,Webcam,Computing,225.4
8927,Cable,Computing,22.35
8928,Laptop,Accessories,432.63
8929,Keyboard,Electronics,207.84
8930,Keyboard,Computing,238.36
8931,Monitor,Computing,48.14
8932,Headphones,Accessories,216.87
8933,Keyboard,Accessories,413.52
8934,Cable,Computing,342.85
8935,Headphones,Accessories,76.34
8936,Adapter,Electronics,241.2
8937,Cable,Computing,201.04
8938,Speaker,Accessories,104.79
8939,Monitor,Electronics,386.24
8940,Keyboard,Electronics,399.8
8941,Webcam,Accessories,79.79
8942,Cable,Accessories,183.78
8943,Mouse,Computing,497.51
8944,Cable,Electronics,214.93
8945,Speaker,Accessories,217.38
8946,Monitor,Accessories,491.44
8947,Laptop,Computing,57.45
8948,Cable,Accessories,395.42
8949,Webcam,Accessories,67.11
8950,Headphones,Electronics,146.17
8951,Microphone,Electronics,390.18
8952,Cable,Accessories,335.18
8953,Cable,Accessories,45.87
8954,Headphones,Accessories,194.48
8955,Cable,Electronics,317.03
8956,Webcam,Computing,305.12
8957,Speaker,Computing,41.57
8958,Laptop,Electronics,40.15
8959,Speaker,Accessories,483.36
8960,Microphone,Accessories,182.07
8961,Headphones,Computing,281.31
8962,Keyboard,Electronics,223.68
8963,Laptop,Electronics,254.84
8964,Mouse,Accessories,34.22
8965,Laptop,Computing,73.94
8966,Monitor,Electronics,184.54
8967,Laptop,Accessories,149.79
8968,Laptop,Accessories,373.82
8969,Headphones,Accessories,486.79
8970,Adapter,Accessories,452.87
8971,Webcam,Accessories,298.53
8972,Webcam,Computing,238.1
8973,Speaker,Electronics,252.06
8974,Webcam,Computing,442.21
8975,Microphone,Accessories,32.09
8976,Adapter,Accessories,294.38
8977,Headphones,Electronics,377.26
8978,Keyboard,Accessories,182.38
8979,Adapter,Electronics,188.11
8980,Mouse,Computing,370.46
8981,Webcam,Electronics,274.68
8982,Keyboard,Accessories,390.85
8983,Headphones,Computing,205.21
8984,Adapter,Accessories,379.0
8985,Speaker,Accessories,203.44
8986,Speaker,Electronics,315.07
8987,Webcam,Accessories,422.11
8988,Cable,Accessories,88.41
8989,Webcam,Electronics,224.95
8990,Headphones,Electronics,382.44
8991,Cable,Accessories,464.54
8992,Speaker,Accessories,236.83
8993,Webcam,Electronics,385.03
8994,Headphones,Computing,222.57
8995,Adapter,Electronics,133.84
8996,Headphones,Computing,390.75
8997,Webcam,Computing,165.91
8998,Keyboard,Electronics,15.06
8999,Webcam,Accessories,174.08
9000,Adapter,Accessories,99.89
9001,Speaker,Electronics,138.41
9002,Microphone,Electronics,378.64
9003,Headphones,Electronics,395.95
9004,Adapter,Accessories,173.12
9005,Headphones,Computing,50.33
9006,Monitor,Computing,142.47
9007,Cable,Electronics,382.23
9008,Webcam,Accessories,317.45
9009,Laptop,Computing,48.96
9010,Speaker,Electronics,437.67
9011,Laptop,Accessories,481.91
9012,Cable,Accessories,329.38
9013,Laptop,Accessories,304.42
9014,Monitor,Electronics,442.95
9015,Headphones,Accessories,458.15
9016,Cable,Electronics,142.96
9017,Speaker,Accessories,278.97
9018,Mouse,Electronics,126.89
9019,Microphone,Electronics,176.83
9020,Cable,Accessories,249.32
9021,Monitor,Computing,497.95
9022,Laptop,Computing,94.33
9023,Webcam,Electronics,413.5
9024,Headphones,Accessories,401.68
9025,Adapter,Electronics,331.74
9026,Microphone,Accessories,109.99
9027,Cable,Electronics,213.03
9028,Webcam,Electronics,135.01
9029,Adapter,Accessories,49.12
9030,Mouse,Electronics,154.07
9031,Keyboard,Accessories,16.56
9032,Speaker,Accessories,48.73
9033,Speaker,Accessories,473.49
9034,Cable,Computing,118.05
9035,Mouse,Accessories,393.73
9036,Speaker,Computing,240.26
9037,Mouse,Computing,433.75
9038,Webcam,Computing,448.65
9039,Keyboard,Electronics,316.74
9040,Headphones,Accessories,184.38
9041,Keyboard,Electronics,453.54
9042,Microphone,Accessories,372.02
9043,Microphone,Electronics,101.9
9044,Headphones,Accessories,461.05
9045,Headphones,Accessories,229.5
9046,Cable,Electronics,194.09
9047,Monitor,Electronics,313.01
9048,Keyboard,Computing,153.56
9049,Microphone,Electronics,85.41
9050,Cable,Electronics,20.82
9051,Speaker,Electronics,216.85
9052,Monitor,Electronics,442.43
9053,Adapter,Accessories,148.12
9054,Headphones,Computing,492.18
9055,Webcam,Electronics,493.76
9056,Adapter,Electronics,323.55
9057,Microphone,Accessories,269.36
9058,Mouse,Electronics,114.57
9059,Headphones,Computing,30.89
9060,Mouse,Computing,478.85
9061,Microphone,Accessories,161.86
9062,Mouse,Electronics,437.19
9063,Webcam,Accessories,453.96
9064,Mouse,Computing,67.35
9065,Laptop,Computing,33.03
9066,Webcam,Accessories,469.21
9067,Webcam,Electronics,296.62
9068,Monitor,Accessories,196.35
9069,Keyboard,Computing,429.1
9070,Laptop,Accessories,213.25
9071,Cable,Electronics,448.16
9072,Speaker,Electronics,16.28
9073,Adapter,Computing,166.24
9074,Speaker,Accessories,456.49
9075,Keyboard,Electronics,289.72
9076,Microphone,Electronics,392.48
9077,Cable,Electronics,272.89
9078,Microphone,Accessories,403.6
9079,Adapter,Accessories,341.59
9080,Cable,Electronics,240.71
9081,Mouse,Electronics,398.85
9082,Monitor,Electronics,80.07
9083,Keyboard,Accessories,150.32
9084,Adapter,Electronics,190.66
9085,Laptop,Computing,392.58
9086,Adapter,Accessories,319.41
9087,Microphone,Accessories,48.06
9088,Speaker,Electronics,269.46
9089,Microphone,Computing,349.6
9090,Laptop,Computing,33.22
9091,Webcam,Electronics,267.34
9092,Monitor,Electronics,46.52
9093,Keyboard,Accessories,376.48
9094,Cable,Accessories,389.65
9095,Mouse,Accessories,373.57
9096,Mouse,Accessories,382.33
9097,Cable,Computing,297.75
9098,Speaker,Computing,415.22
9099,Laptop,Computing,368.4
9100,Mouse,Electronics,130.06
9101,Keyboard,Electronics,18.33
9102,Mouse,Computing,418.7
9103,Webcam,Computing,336.21
9104,Monitor,Electronics,455.53
9105,Speaker,Accessories,59.88
9106,Adapter,Electronics,376.32
9107,Webcam,Electronics,356.76
9108,Monitor,Accessories,387.6
9109,Headphones,Electronics,284.99
9110,Speaker,Accessories,40.36
9111,Webcam,Accessories,421.02
9112,Speaker,Electronics,73.52
9113,Keyboard,Electronics,179.01
9114,Laptop,Electronics,358.17
9115,Monitor,Electronics,168.77
9116,Cable,Electronics,389.65
9117,Microphone,Electronics,118.72
9118,Mouse,Electronics,91.37
9119,Laptop,Electronics,220.39
9120,Headphones,Computing,245.34
9121,Mouse,Computing,94.7
9122,Monitor,Computing,45.41
9123,Microphone,Accessories,370.04
9124,Keyboard,Computing,383.17
9125,Speaker,Accessories,243.74
9126,Keyboard,Electronics,139.82
9127,Mouse,Electronics,371.67
9128,Headphones,Electronics,470.17
9129,Webcam,Computing,108.34
9130,Mouse,Electronics,369.3
9131,Cable,Computing,112.55
9132,Microphone,Electronics,380.71
9133,Cable,Accessories,494.37
9134,Cable,Accessories,106.7
9135,Adapter,Accessories,73.07
9136,Monitor,Accessories,274.57
9137,Microphone,Electronics,391.18
9138,Microphone,Computing,195.83
9139,Microphone,Computing,322.42
9140,Adapter,Accessories,495.66
9141,Webcam,Electronics,319.85
9142,Webcam,Electronics,231.65
9143,Mouse,Accessories,491.37
9144,Monitor,Accessories,398.88
9145,Adapter,Accessories,385.71
9146,Laptop,Electronics,453.41
9147,Speaker,Computing,440.72
9148,Speaker,Computing,231.46
9149,Mouse,Computing,382.01
9150,Mouse,Electronics,271.41
9151,Monitor,Accessories,173.76
9152,Microphone,Electronics,447.98
9153,Keyboard,Accessories,336.68
9154,Laptop,Electronics,279.36
9155,Keyboard,Computing,127.46
9156,Laptop,Computing,86.03
9157,Webcam,Computing,125.07
9158,Cable,Computing,385.59
9159,Laptop,Electronics,236.27
9160,Speaker,Accessories,15.6
9161,Microphone,Computing,453.19
9162,Adapter,Electronics,237.27
9163,Microphone,Electronics,69.15
9164,Microphone,Electronics,307.09
9165,Microphone,Electronics,399.74
9166,Monitor,Electronics,16.03
9167,Cable,Computing,491.14
9168,Cable,Accessories,204.48
9169,Cable,Accessories,167.83
9170,Microphone,Accessories,229.37
9171,Mouse,Accessories,435.34
9172,Keyboard,Electronics,490.33
9173,Adapter,Computing,213.7
9174,Adapter,Computing,355.63
9175,Adapter,Electronics,113.69
9176,Microphone,Electronics,416.26
9177,Keyboard,Electronics,116.9
9178,Speaker,Computing,309.91
9179,Webcam,Computing,99.98
9180,Headphones,Computing,178.47
9181,Monitor,Computing,489.68
9182,Laptop,Computing,166.46
9183,Microphone,Computing,159.59
9184,Monitor,Electronics,290.14
9185,Microphone,Accessories,176.06
9186,Webcam,Computing,233.58
9187,Cable,Electronics,61.38
9188,Keyboard,Electronics,72.09
9189,Speaker,Electronics,152.93
9190,Speaker,Electronics,267.75
9191,Headphones,Electronics,308.26
9192,Laptop,Electronics,76.32
9193,Webcam,Electronics,446.02
9194,Laptop,Electronics,350.09
9195,Microphone,Computing,57.52
9196,Speaker,Computing,353.97
9197,Speaker,Computing,206.47
9198,Speaker,Computing,30.9
9199,Microphone,Electronics,162.27
9200,Monitor,Accessories,424.7
9201,Adapter,Accessories,313.28
9202,Speaker,Accessories,55.98
9203,Microphone,Computing,93.0
9204,Headphones,Accessories,424.69
9205,Mouse,Accessories,272.93
9206,Webcam,Electronics,310.78
9207,Speaker,Electronics,379.67
9208,Cable,Computing,147.55
9209,Cable,Accessories,285.9
9210,Headphones,Accessories,364.79
9211,Webcam,Accessories,21.57
9212,Headphones,Electronics,48.76
9213,Microphone,Computing,145.02
9214,Monitor,Computing,334.0
9215,Laptop,Accessories,453.3
9216,Webcam,Electronics,21.49
9217,Keyboard,Computing,278.39
9218,Webcam,Computing,290.5
9219,Adapter,Computing,91.63
9220,Speaker,Accessories,377.02
9221,Cable,Electronics,425.63
9222,Microphone,Accessories,429.76
9223,Headphones,Accessories,254.84
9224,Headphones,Electronics,210.55
9225,Monitor,Electronics,214.09
9226,Monitor,Accessories,199.48
9227,Headphones,Accessories,201.71
9228,Mouse,Accessories,104.44
9229,Webcam,Computing,95.45
9230,Keyboard,Accessories,65.99
9231,Cable,Electronics,270.21
9232,Microphone,Electronics,279.65
9233,Speaker,Electronics,239.58
9234,Microphone,Accessories,213.69
9235,Mouse,Accessories,94.28
9236,Speaker,Electronics,22.49
9237,Monitor,Accessories,227.56
9238,Adapter,Computing,10.47
9239,Laptop,Computing,141.8
9240,Mouse,Accessories,351.6
9241,Monitor,Electronics,308.46
9242,Speaker,Accessories,92.74
9243,Headphones,Computing,98.59
9244,Monitor,Accessories,132.73
9245,Adapter,Accessories,216.5
9246,Cable,Electronics,412.43
9247,Cable,Accessories,111.98
9248,Microphone,Accessories,224.46
9249,Speaker,Computing,234.7
9250,Laptop,Computing,459.13
9251,Mouse,Electronics,477.71
9252,Keyboard,Computing,253.42
9253,Laptop,Computing,406.36
9254,Adapter,Accessories,425.64
9255,Adapter,Accessories,447.33
9256,Microphone,Electronics,279.61
9257,Monitor,Electronics,421.04
9258,Webcam,Electronics,183.69
9259,Speaker,Electronics,14.59
9260,Microphone,Computing,303.34
9261,Monitor,Computing,26.5
9262,Headphones,Computing,451.77
9263,Laptop,Computing,321.96
9264,Mouse,Computing,289.44
9265,Mouse,Computing,84.19
9266,Headphones,Computing,353.92
9267,Microphone,Accessories,450.87
9268,Webcam,Electronics,411.75
9269,Laptop,Computing,349.53
9270,Microphone,Accessories,475.32
9271,Adapter,Computing,26.92
9272,Headphones,Electronics,457.49
9273,Adapter,Electronics,342.56
9274,Headphones,Computing,135.4
9275,Webcam,Computing,200.44
9276,Headphones,Electronics,405.88
9277,Webcam,Computing,256.77
9278,Speaker,Computing,329.19
9279,Headphones,Accessories,405.32
9280,Webcam,Computing,275.8
9281,Adapter,Accessories,10.11
9282,Laptop,Computing,250.95
9283,Microphone,Electronics,261.01
9284,Keyboard,Accessories,122.96
9285,Microphone,Computing,99.01
9286,Cable,Accessories,95.76
9287,Headphones,Electronics,53.94
9288,Webcam,Computing,229.04
9289,Microphone,Accessories,167.16
9290,Keyboard,Computing,495.04
9291,Adapter,Computing,268.43
9292,Cable,Computing,58.16
9293,Monitor,Accessories,154.16
9294,Monitor,Electronics,158.37
9295,Headphones,Accessories,425.81
9296,Speaker,Electronics,261.02
9297,Adapter,Computing,99.57
9298,Speaker,Computing,386.2
9299,Laptop,Electronics,16.99
9300,Keyboard,Computing,484.78
9301,Speaker,Computing,142.32
9302,Headphones,Computing,90.07
9303,Mouse,Accessories,164.61
9304,Headphones,Electronics,417.34
9305,Keyboard,Computing,136.15
9306,Webcam,Accessories,367.15
9307,Keyboard,Computing,192.9
9308,Microphone,Computing,485.72
9309,Adapter,Electronics,188.31
9310,Speaker,Accessories,380.08
9311,Microphone,Computing,321.19
9312,Webcam,Accessories,129.84
9313,Webcam,Accessories,400.41
9314,Keyboard,Accessories,87.29
9315,Cable,Computing,485.44
9316,Speaker,Computing,170.61
9317,Adapter,Computing,172.84
9318,Cable,Electronics,350.78
9319,Laptop,Electronics,171.69
9320,Microphone,Electronics,247.35
9321,Monitor,Computing,200.0
9322,Webcam,Electronics,63.13
9323,Laptop,Computing,317.46
9324,Speaker,Accessories,206.18
9325,Headphones,Accessories,16.85
9326,Headphones,Accessories,157.71
9327,Mouse,Accessories,462.42
9328,Headphones,Computing,113.62
9329,Webcam,Electronics,288.98
9330,Laptop,Accessories,207.9
9331,Laptop,Electronics,373.34
9332,Mouse,Electronics,363.9
9333,Laptop,Computing,222.77
9334,Monitor,Accessories,199.24
9335,Monitor,Computing,344.66
9336,Speaker,Accessories,288.99
9337,Adapter,Electronics,419.33
9338,Laptop,Accessories,71.85
9339,Adapter,Accessories,478.21
9340,Speaker,Accessories,335.17
9341,Mouse,Accessories,337.49
9342,Webcam,Computing,302.68
9343,Microphone,Computing,165.64
9344,Microphone,Electronics,15.23
9345,Microphone,Accessories,156.51
9346,Mouse,Computing,221.23
9347,Keyboard,Accessories,97.99
9348,Headphones,Computing,17.86
9349,Webcam,Accessories,56.87
9350,Keyboard,Accessories,337.68
9351,Microphone,Computing,92.01
9352,Speaker,Computing,340.22
9353,Microphone,Accessories,485.35
9354,Keyboard,Electronics,179.97
9355,Laptop,Accessories,343.25
9356,Cable,Accessories,376.81
9357,Headphones,Computing,244.67
9358,Laptop,Electronics,146.28
9359,Laptop,Computing,294.45
9360,Cable,Electronics,458.52
9361,Laptop,Electronics,27.44
9362,Keyboard,Electronics,230.44
9363,Mouse,Electronics,292.16
9364,Adapter,Electronics,16.42
9365,Speaker,Electronics,100.2
9366,Keyboard,Accessories,120.53
9367,Headphones,Computing,498.15
9368,Mouse,Accessories,221.21
9369,Adapter,Accessories,26.88
9370,Monitor,Computing,21.57
9371,Cable,Accessories,364.32
9372,Monitor,Electronics,481.76
9373,Cable,Electronics,472.02
9374,Laptop,Accessories,30.71
9375,Headphones,Electronics,437.87
9376,Microphone,Electronics,243.91
9377,Adapter,Computing,361.74
9378,Laptop,Computing,190.54
9379,Headphones,Accessories,424.75
9380,Speaker,Computing,235.07
9381,Monitor,Computing,48.47
9382,Cable,Computing,496.1
9383,Speaker,Electronics,90.85
9384,Webcam,Accessories,329.55
9385,Microphone,Computing,196.87
9386,Laptop,Accessories,302.29
9387,Keyboard,Accessories,291.77
9388,Cable,Computing,374.44
9389,Mouse,Electronics,413.85
9390,Adapter,Accessories,345.28
9391,Keyboard,Computing,292.76
9392,Cable,Electronics,492.77
9393,Laptop,Computing,98.35
9394,Monitor,Electronics,491.33
9395,Monitor,Computing,89.31
9396,Cable,Computing,49.49
9397,Speaker,Computing,253.65
9398,Headphones,Accessories,365.61
9399,Microphone,Accessories,413.68
9400,Microphone,Accessories,149.24
9401,Speaker,Computing,472.54
9402,Microphone,Electronics,474.99
9403,Microphone,Electronics,136.97
9404,Keyboard,Accessories,352.31
9405,Cable,Accessories,345.09
9406,Headphones,Accessories,332.04
9407,Speaker,Electronics,123.47
9408,Keyboard,Accessories,237.47
9409,Adapter,Computing,409.26
9410,Webcam,Computing,84.82
9411,Adapter,Computing,355.41
9412,Monitor,Electronics,148.28
9413,Keyboard,Accessories,388.04
9414,Mouse,Computing,183.02
9415,Adapter,Accessories,450.76
9416,Monitor,Computing,431.99
9417,Headphones,Electronics,345.42
